life	時間	過去も未来も存在せず、あるのは現在と言う瞬間だけだ	レフ・トルストイ
life	時間	短い人生は時間の浪費によっていっそう短くなる。	サミュエル・ジョンソン
life	時間	相談するときには過去を、 享楽するときには現在を、 何かするときには未来を思うがよい。	ジュベール
life	時間	過去の否認は有害な態度である。 現在と戦い、未来を創造するには、 往々にして過去が最も有効な武器なのである。	ジュリアン・グリーン
life	時間	明日だ明日だ、今日はやめよう。 ――怠惰な人達がこういうのを聞くがいい。	ワイセ
life	時間	時間の価値を知れ。 あらゆる瞬間をつかまえて享受せよ。 今日出来る事を明日まで延ばすな。	チェスターフィールド
life	時間	最も難しい三つのことは、 秘密を守ること、 他人から受けた危害を忘れること、 暇な時間を利用すること。	M.キケロ
life	時間	時間こそ最も賢明な相談相手である。	ペリクレス
life	時間	明日はなんとかなると思う馬鹿者。 今日でさえ遅すぎるのだ。 賢者はもう昨日済ましている。	クーリー
life	時間	少年老い易く、学成り難し。一寸の光陰軽んずべからず。	朱子
life	時間	時はその使い方によって金にも鉛にもなる。	プレヴォ
life	時間	一番多忙な人間が一番多くの時間をもつ。	アレクサンドル・ビネ
life	時間	毎日自分に言い聞かせなさい。 今日が人生最後の日だと。 あるとは期待していなかった時間が驚きとして訪れるでしょう	ホラティウス
life	時間	未来のことは分らない。 しかし、我々には過去が希望を与えてくれるはずである。	チャーチル
life	時間	現在の一瞬はこの上なく素晴らしい一瞬である。 現在夕食に五分遅れることは、十年間の大きな悲しみより重要である。	サミュエル・バトラー
life	時間	時間の使い方の最も下手なものが、 まずその短さについて苦情をいう。	ラ・ブリューエール
life	時間	充実した一時間は忘却と不注意の数世紀より価値がある。	イオネスコ
life	時間	落し物の広告。 昨日、日の出から日の入りの間のどこかで、 それぞれ六十分のダイヤモンドをちりばめた貴重な時間を紛失。 なお、拾い主には賞金なし。永遠に失われしゆえ。	ホーリス・マン
life	時間	お前がいつか出会う災いは、 おまえがおろそかにしたある時間の報いだ。	ナポレオン・ボナパルト
life	時間	今日という一日は明日という二日分の値打ちを持っている。	フランクリン
life	時間	君、時というものは、 それぞれの人間によって、 それぞれの速さで走るものなのだよ。	ウィリアム・シェイクスピア
life	時間	私達は年齢を重ねるにつれて、 時間の価値をいっそう鋭く感じるようになる。 実際、時間以外のものはまるで大したものではないように映じてくる。 そしてこの点で、私達はいよいよ悲惨な人間になってくる。	ハズリット
life	時間	過去の記憶がお前に喜びを与えるときにのみ、 過去について考えよ。	オースティン
life	時間	過去のことは過去のことだといって片付けてしまえば、 それによって、我々は未来をも放棄してしまうことになる。	チャーチル
life	時間	時は万物を運び去る。心までも。	ウェルギリウス
life	時間	「珠玉の時間を無為に過ごさないように」と注意を受けたことがあるだろうか。 そうなのだが、無為に過ごすからこそ珠玉の時間となる時もある	J.M.バリー
life	時間	今日という日を自分自身のものと呼びうる人は幸せである。 いや、彼のみが幸せである。	ドライデン
life	時間	未来がどうなるか、あれこれと詮索するのをやめよ。 そして、時がもたらすものが何であれ、贈り物として受けよ。	ホラティウス
life	時間	過去と未来は最高によく思える。 現在の事柄は最高に悪い。	ウィリアム・シェイクスピア
life	時間	古き良き時代。全ての時代は古くなると良くなるもの。	バイロン
life	時間	遅くなっても全然行かないよりはマシだ。	リヴィ
life	時間	朝寝は時間の出費である。 しかも、これほど高価な出費は他にない。	カーネギー
life	時間	現在一つ持っているほうが、 未来において二つ持っているより値打ちがある。	ジャン・ド・ラ・フォンテーヌ
life	時間	「時」の歩みは三重である。 未来はためらいつつ近づき、 現在は矢のように速く飛び去り、 過去は永久に静かに立っている。	フリードリヒ・フォン・シラー
life	時間	時は友情を強めるが、恋愛を弱める。	ラ・ブリュイエール
life	時間	たった五分！畜生！私は一生を通して五分遅れ通しだった。	クーリー
life	時間	過ぎ去りし麗しき日々は、再び我が元に返り来たらず。	アルフレッド・テニソン
life	時間	将来を思い煩うな。 現在為すべきことを為せ。	アミエル
life	時間	この地上における二人の暴君、それは偶然と時間だ。	へルダー
life	時間	何をするにも時間は見つからないだろう。 時間が欲しければ自分で作ることだ。	チャールズ・バクストン
life	時間	時間を浪費するな、人生は時間の積み重ねなのだから。	ベンジャミン・フランクリン
life	時間	もしあなたが約束の時間より早く着いたら、あなたは心配性である。 もし遅れてきたら挑発家、 時間どうりに来れば強迫観念の持ち主。 もし来なかったら、知恵遅れという事になる。	アンリ・ジャンソン
life	時間	「時」をまねるがよい。「時」は一切のものをゆっくりと破壊する。 「時」はおもむろに浸蝕し、消耗させ、根こそぎにし、引き離す。 だが、ひったくることはない。	ジュベール
life	時間	未来はすでに始まっている。	ロベルト・ユンク
life	時間	過去は常に、今から見れば実際の過去より美しく思える。 過去が楽しいのは、過去が今ここにないからに過ぎない。	ピーター・フィンリー・ダン
life	時間	決して時計を見るな。 これは若い人に覚えてもらいたいことだ。	エジソン
life	時間	誠実に君の時間を利用せよ！ 何かを理解しようと思ったら、遠くを探すな。	ヨハン・ヴォルフガング・フォン・ゲーテ
life	時間	月日は百代の過客にして行かふ年も又旅人也。	松尾芭蕉
life	時間	真理は「時」の娘であり、権威の娘ではない。	フランシス・ベーコン
life	時間	今から一年も経てば、私の現在の悩みなど、およそくだらないものに見えることだろう。	サミュエル・ジョンソン
life	時間	流れ進むのはわれわれであって、時ではない。	レフ・トルストイ
life	時間	時間を最も有効に利用した者に、最も立派な仕事ができる。	嘉納 治五郎
life	青春	青春は何もかも実験である。	スティーブンソン
life	青春	若くても美しくなく、美しくてもわかくなければ、なんにもなりはしない。	ラ・ロシュフーコー
life	青春	駒鳥は巣立ちしてまもなく林の中を一直線に飛翔するという。 そして多くの若い駒鳥が樹木に衝突して地に落ちる。	奥紳平
life	青春	魂のこもった青春は、 そうたやすく滅んでしまうものではない。	カロッサ
life	青春	老人はあらゆる事を信じる。 中年はあらゆる事を疑う。 青年はあらゆる事を知っている。	ワイルド
life	青春	十六歳で美しいのは自慢にはならない。 でも六十歳で美しければ、それは魂の美しさだ。	M.ストープス
life	青春	もし私が神だったら、 私は青春を人生の終わりにおいただろう。	アナトール・フランス
life	青春	若い時われわれは学び、年をとってわれわれは理解する。	エッシェンバッハ
life	青春	青春とは、奇妙なものだ。 外部は赤く輝いているが、内部ではなにも感じられないのだ。	サルトル
life	青春	青春の特権といえば、一言も以ってすれば無知の特権であろう。	三島由紀夫
life	青春	二十歳のときに詩人であるものは、詩人ではなく、ただの人間にすぎない。 二十歳を過ぎて詩人であれば、そのときかれは詩人である。	ペギー
life	青春	青年は教えられることより刺激されることを欲するものである。	ヨハン・ヴォルフガング・フォン・ゲーテ
life	青春	ああ！青春！―― 人は一生に一時しかそれを所有しない。 残りの年月はただそれを思い出すだけだ。	A・ジイド
life	青春	青年は老人を阿呆だというが、 老人も青年を阿呆だと思っている。	ジョージ・チャップマン
life	青春	青春は単なる人生の花盛りではなく、 来るべき結実の秋への準備の季節である。	竹越与三郎
life	青春	酒飲みは自分では節酒していると思っているように、 青年たちはみずからを利口だと思いがちだ。	チェスター・フィールド
life	青春	青年たちは判断するよりも発明すること、 評議するよりも実行すること、 決まった仕事をするよりも新しい企てに適している。	フランシス＝ベーコン
life	青春	青春時代にさまざまな愚かさを持たなかった人間は、 中年になってからなんの力も持たないだろう。	J・A・コリンズ
life	青春	青春は短い。宝石の如くにしてそれを惜しめ。	倉田百三
life	青春	若い者も美しい。 しかし、老いたる者は若い者よりさらに美しい。	W・ホイットマン
life	青春	青春の時期は、いつの時代でも恥多く悩ましいものだ。 もう一度やれと言われてもお断りしたい。	吉行淳之介
life	青春	青春の夢に忠実であれ。	フリードリヒ・フォン・シラー
life	青春	青春期を何もしないで過ごすよりは、青春期を浪費する方がましである。	ジョルジュ・クルトリーヌ
life	青春	どんなに暑い陽が照りつけていても、ポケットに十円しかなくても、 僕は輝かしい気持ちで生きている。	奥浩平
life	青春	若さが幸福を求めるなどというのは、衰退である	三島由紀夫
life	青春	青春ほど死の翳（かげ）を負い、死と背中合せな時期はない。	坂口安吾
life	青春	金縷の衣は再び得べし。青春は再び得べからず。	王粲
life	青春	「青春が楽しい」というのは迷想である。 青春を失った人達の迷想である。	モーム
life	青春	僕は二十歳だった。 それが人生で一番美しい年齢だなどとは誰にも言わせまい。	ポール・二ザン
life	青春	青年は未来があるというだけで幸福である。	ゴーゴリ
life	青春	人は十五歳の時たくさんいろいろな事を考える。 そして人生の問題を殆ど発見する。 その後は、それに慣れて、だんだんにそれを忘れていく。	シャドンヌ
life	青春	若いときに苦い水を飲まなかったやつは、ひだちが悪いよ。	山本有三
life	青春	青春の失策は、壮年の勝利や老年の成功よりも好ましいものだ。	Ｂ・ディスレイリィ
life	青春	大多数の若者は、そのぶしつけと無作法を、 天真爛漫のつもりでいる。	ラ・ロシュフーコー
life	青春	青年よ、大志を抱け！ それは金銭に対してでも、自己の利益に対してでもなく、 また世の人間が名声と呼ぶあのむなしいものに対してでもない。 人間が人間として備えていなければならぬ、あらゆることをなし遂げるため、 青年よ大志を抱け。	W・S・クラーク
life	青春	青年は完全なるものは愛さない。 なぜなら、彼らの為すべき余地があまりにもわずかしか残っていないので、 彼を怒らせるか退屈させるからである。	ヴァレリー
life	青春	近頃の若い者云々という中年以上の発言は、 おおむね青春に対する嫉妬の裏返しの表現である。	梅崎 春生
life	青春	青年にすすめたいことは、ただ三語につきる。 すなわち働け、もっと働け、あくまで働け。	ビスマルク
life	青春	私も青春のことを懐かしみ、若い人を羨むことがあるが、 しかし、もう一度若くなって世の中を渡ってこなければならぬと思うと、 何よりも先に煩わしい思いがする。	正宗白鳥
life	青春	大人とは、裏切られた青年の姿である。	太宰 治
life	青春	青春は、誉められ過ぎる季節である春に似ている。	バトラー
life	青春	一般に青年が主張する内容は正しくない。 しかし、青年がそれを主張するそのこと自体は正しい。	ジンメル
life	青春	青春とは人生のある期間ではなく心の持ち方を言う。	サムエル・ウルマン
life	青春	ダイヤモンドの行商人がらってきて、 このダイヤモンドは永遠の輝きをどうのこうのって言うとるけど せいぜい百年しか生きられん人間に、 永遠の輝きを売りつけてどうするんじゃ。 俺らが欲しいのは今だけです。	甲本 ヒロト
life	処世	人付き合いがうまいというのは、人を許せるということだ。	ロバート・フロスト
life	処世	至上の処世術は、 妥協することなく適応することである。	ジンメル
life	処世	誰かが言いたいことを、自分が言わされる愚を避けよ	カリン・アイルランド
life	処世	人に好かれるための唯一の方法は、 畜生のなかで最も愚かなものの皮をかぶることである。	グラシアン
life	処世	オーケストラを先導しようとする者は聴衆に背を向けねばならない。	ジェームズ・クルーク
life	処世	状況？何が状況だ。俺が状況をつくるのだ。	ナポレオン・ボナパルト
life	処世	自転車は走ればこそ転倒しない。 要領の良い連中は、不安定な世の中を遊泳する。	アラン
life	処世	ある事を真剣に３時間考えて、 自分の結論が正しいと思ったら、 ３年かかって考えてみたところでその結論は変わらないだろう。	F.ローズヴェルト
life	処世	習慣は、最高の召使いか最悪の主人のいずれかである。	ナサニエル・エモンズ
life	処世	常に自分の中に答えを求めなさい。 周りの人や、周りの意見や、周りの言葉にまどわされていはいけません。	アイリーン・キャディ
life	処世	諸君は一緒にいる人々よりも、 けっして利口に思われてはならないし、 また、より物知りに見られてはいけない。	チェスター・フィールド
life	処世	私は決して拒絶しないし、決して反対しない。 忘れてしまうことは時々ある。	ディスレーリ
life	処世	最も賢い処世術は社会的因襲を軽蔑しながら、 しかも社会的因襲と矛盾せぬ生活をすることである。	芥川龍之介
life	処世	学校での成績がよいからといって、社会で認められるとは限らない	イソップ
life	処世	良薬は口に苦く、出る杭は打たれる習ひ。	平賀源内
life	処世	あなたが明日会う人々の四分の三は、 「自分と同じ意見の者はいないか」と必死になって探している。 この望みをかなえてやるのが、人に好かれる秘訣である。	D.カーネギー
life	処世	賢明に世俗的であれ、世俗的に賢明であれ。	クワールズ
life	処世	与えられたるものを受けよ。 与えられたるものを活かせ。	エピクテトス
life	処世	今日の一つは明日の二つに勝る。	フランクリン
life	処世	君と世間が戦う時は、君は世間の味方をしろ。	作者不明
life	処世	慣習とは反対の道を行け。そうすれば常に物事はうまくいく。	ジャン・ジャック・ルソー
life	処世	他人の厚顔無恥に腹が立つとき、ただちに自らに問うてみよ。「世の中に恥知らずの人間が存在しないということがありえようか」「ありえない」と答えるだろう。それならば、ありえぬことを求めるな。	アウレリウス
life	処世	世の中の人は何とも言わば言え。 我が成すことは吾のみぞ知る。	坂本龍馬
life	処世	他人の後ろから行くものは、けっして前進しているのではない。	ロマン・ロラン
life	処世	世界中の誰もが自分を称賛しても、 私は一人静かに満足して座っている。 世界中の誰もが私を見捨てても、 私は一人静かに座っている。	ホイットマン
life	処世	彼は人なり、我らも人なり、我何ぞ彼を畏れんや。	韓愈
life	処世	人は習慣を好む、 なぜならばそれを作ったのは自分だから。	バーナード.ショー
life	処世	千日の稽古を鍛とし、万日の稽古を練とす。	宮本武蔵
life	処世	おもしろき こともなき世を おもしろく すみなしものは 心なりけり	高杉晋作
life	処世	情報が多ければ判断が楽というものではない。	クラウゼウィッツ
life	処世	今から一年も経てば、私の現在の悩みなど、およそくだらないものに見えることだろう。	サミュエル・ジョンソン
life	孤独	自ら進んで求めた孤独や他者からの分離は、 人間関係から生ずる苦悩に対してもっとも手近な防衛となるものである。	フロイト
life	孤独	テレビという娯楽は、数百万人の人々に同じ冗談を聞かせながら、 それでいて各人を孤独のままに置く。	エリオット
life	孤独	孤独――訪ねるにはよい場所であるが、 滞在するのには寂しい場所である。	ヘンリー＝ショー
life	孤独	孤独はいいものだということを我々は認めざるを得ない。 しかし、 孤独はいいものだと話し合うことの出来る相手を持つことは一つの喜びである。	バルザック
life	孤独	人間元来一人で生まれて一人で死んでいくのである。 大勢の中に混じっていたからって孤独になるのは、わかりきったことだ。	田山花袋
life	孤独	私が孤独であるとき、私は最も孤独ではない。	マルクス・トゥッリウス・キケロ
life	孤独	一人では何も出来ぬ。 だが、まず誰かがはじめなければならぬ。	岸田国士
life	孤独	私を静かにさせておいてくれ。 私が静かにそっとしておれるものなら、いますぐにでも、全世界をだって、 タダの一文で売り渡したいくらいものだ。	フョードル・ドストエフスキー
life	孤独	孤独の寂しさが人間の心を静かに燃やしてくれる。	前田夕暮
life	孤独	光の街があるなどということは嘘だ。 世界が一つのかがり火になるなどということはない。 すべての人が自分の火を持ってるだけ、 孤独な自分の火を持っているにすぎない。	J・スタインベック
life	孤独	死は孤独であるかもしれない。 しかし、生きているほど孤独であるはずがない。	アクセル・ムンテ
life	孤独	私達は竹馬に乗っても何もならない。 なぜなら、竹馬に乗ってもやはり自分の足で歩かなければならないからである。 そして、世界で一番高い玉座に上っても、 やはり自分の尻の上に座っていることに変わりはない。	ミシェル・ド・モンテーニュ
life	孤独	孤独でいかに暮らすかを知らない者は、 忙しい群集の中でいかに忙しく暮らすかも知らない。	ボードレール
life	孤独	誰一人知る人もない人ごみの中をかき分けていくときほど、 強く孤独を感じるときはない。	ヨハン・ヴォルフガング・フォン・ゲーテ
life	孤独	生き物は全て孤独である。 そして人間は自らが孤独であることを最も良く知る者である。	E.アラン
life	孤独	孤独とは、港を離れ、海を漂うような寂しさではない。 本当の自己を知り、この美しい地球上に存在している間に、 自分たちが何をしようとしているのか、 どこに向かおうとしているのを知るためのよい機会なのだ。	アン・シャノン・モンロー
life	孤独	孤独は山になく、街にある。 一人の人間にあるのではなく、大勢の人間の”間”にある。	三木清
life	孤独	友情とは名ばかりのものだ。 私はどんな人間も愛さない。兄弟すら愛さない。 兄のジョセフだけは少し愛している。 ただし、それも習慣上からである。	ナポレオン・ボナパルト
life	孤独	我々はみな真理のために闘っている。 だから孤独なのだ。 寂しいのだ。しかし、だから強くなれるのだ。	イプセン
life	孤独	孤独はこの世で一番恐ろしい苦しみだ。 どんなに激しい恐怖も、みんながいっしょなら絶えれるが、 孤独は死に等しい。	ゲオルギウ
life	孤独	私達の一切の悩みは、 私達が孤独で存在し得ないということから生まれてくる。	ラ・ブリュイエール
life	孤独	孤独は厚い外套である。 しかし、心はその下で凍えている。	コルベンハイヤー
life	孤独	最高のものを求める人は、つねにわが道を行く。 人間は最高のものを決して共存しない。 幸福になろうとする人はまず孤独であれ。	ハーマーリング
life	孤独	世間一般の考えに従って生活することはごく易しい。 また、自分の事だけ考えて孤独の生活を送る事もごく易しい。 だが悟りを開いた人間とは、群集の真っ只中にありながらも、 自立の醍醐味を心ゆくまで味わうことのできる人間である。	ラルフ・ワルド・エマーソン
life	孤独	人生とは孤独であることだ。	ヘッセ
life	孤独	人はだれしも、 自分自身の生涯を一人で生き、 自分自身の死を一人で死ぬものです。	ヤコブセン
life	孤独	孤独は優れた精神の持ち主の運命である。	ショウペンハウエル
life	孤独	真の幸福は孤独なくしてはありえない。 堕天使が神を裏切ったのは、天使たちの知らない孤独を望んだために違いない。	チェーホフ
life	孤独	社会が性格にとって有益なものであると同じように、 孤独は想像力にとって有益なものである。	ローウェル
life	孤独	この世の中で一番強い人間とは、孤独で、ただ一人で立つ者なのだ！	H・イプセン
life	孤独	孤独が恐ろしいのは孤独そのもののためでなく、 むしろ孤独の条件によってである。	三木清
life	孤独	孤独に歩め…悪をなさず 求めるところは少なく…林の中の象のように	仏陀
life	孤独	霧の中をさすらうことの不思議さよ！生きるということは孤独であるということだ。 どんな人も他人を知らず、だれもかれも皆ひとりだ。	ヘルマン・ヘッセ
life	自由	人間の自由を奪うものは、悪法よりも暴君よりも、実に社会の習慣である。	Ｊ・Ｓ・ミル
life	自由	完全な自由というものは、 生きていても生きていなくてもまったく同じになったとき、はじめて得られるものなんです。	フョードル・ドストエフスキー
life	自由	互いに自由を妨げない範囲において、 我が自由を拡張すること、これが自由の法則である。	カント
life	自由	ほんとうに大切な自由はただ一つ、「経済的な自由」がそうだ。	モーム
life	自由	われわれの自由とは、今日、自由になるために戦う自由な選択以外のなにものでもない。	サルトル
life	自由	もし自由社会が貧しい多数の人たちを助けることができなければ、 富める少数の人々をも決して守り得ないであろう。	ジョン・Ｆ・ケネディ
life	自由	立法者にしろ革命家にしろ、平等と自由とを同時に約束する者は、 空想家か、さもなくば山師だ。	ヨハン・ヴォルフガング・フォン・ゲーテ
life	自由	山は動かざれども、海は常に動けり。 動かざるのは眠の如く、死の如し。しかも海は動けり。 常に動けり。これ不断の覚醒なり。不朽の自由なり。	石川啄木
life	自由	個人の自由もつぎの点では制限されねばならない。 つまりかれは外の人達にたいして厄介なものになってはいけない。	Ｊ・Ｓ・ミル
life	自由	人間を自由にできるのは、人間の理性だけである。 人間の生活は、理性を失えば失うほどますます不自由になる。	レフ・トルストイ
life	自由	自由であることは、自由であるべく呪われていることである。	サルトル
life	自由	アダムは自由が欲しかったから食べたのではなかった。 禁じられていたからこそ食べたのだ。	マーク・トゥエイン
life	自由	自由は山嶺の空気に似ている。どちらも弱い者にはたえることはできない。	芥川龍之介
life	自由	どんな政治的自由があっても、それだけでは飢えたる大衆を満足させない。	レーニン
life	自由	自由を放棄することは、人間としての資格を放棄することである。 人間としての権利を放棄することである。 すべてを放棄する人にとっては、いかなる補償もありえない。	ジャン＝ジャック・ルソー
life	自由	全くの自由は必然的に頽廃（たいはい）を意味する。	ハーバード・リード
life	自由	小さな一時の安全を買い取るために大切な自由を放棄する人間は、 自由を受けるのに値しない。	フランクリン
life	自由	人々が自由を叫ぶとき、彼等は放縦を意味するのだ。	ミルトン
life	自由	吾人は自由を欲して自由を得た。自由を得た結果、不自由を感じて困っている。	夏目 漱石
life	自由	人は自由を得たのち、いくらかの歳月を経過しないと、 自由を用いる方法を知らないものだ。	マコーレー
life	自由	人間は、時には自由であったり時には奴隷であったりすることはできないであろう。 人間は常に全面的に自由であるか、あるいは常に全面的に自由でないか、 そのいずれかである。	サルトル
life	自由	自由が生命・・・世界のどの民族よりも、 英国人は官僚的政治で支配されるのを承知しない民族だろう。 彼等の生命の血は自由だからである。	チャーチル
life	自由	他人の自由を否定するものは、自ら自由を受けるに値しない。	リンカーン
life	自由	人間は生まれたときは自由である。しかるに人間はいたる所で鉄鎖につながれている。	ジャン＝ジャック・ルソー
life	自由	私は人格をすべて表現するために自由を望む。	ガンディー [ガンジー]
life	自由	間違いを犯す自由が含まれていないのであれば、自由は持つに値しない。	ガンディー [ガンジー]
love	恋愛	心の底を傾けた深い交わりは禁物です。 愛情の紐は解けやすくしておいて、会うも別れるも自由なのがよいのです。	エウリーピデース
love	恋愛	大恋愛の経験のある者は友情を重んじない。	ラ・ブリュイエール
love	恋愛	恋愛は人を強くすると同時に弱くする。 友情は人を強くするばかりである。	ボナール
love	恋愛	恋愛とは美しい少女に出会い、 そしてその少女が鱈のように見えるのに気がつくまでの中間にある 甘美な休憩時間です。	ジョン・バリモア
love	恋愛	空は女の恋のようなものであり、海は男の恋のようなものである。 それぞれ下と上とで区切りに限界があることに気付かない。	モーリス・トンプソン
love	恋愛	恋愛とは二人で愚かになることだ。	ポール・ヴァレリー
love	恋愛	一人の男だけ見つめている女と 一人の男からいつも目をそらす女は、 結局似たようなものである。	ラ・ブリュイエール
love	恋愛	恋やセックス以外にも重要なものがあるんだ	ボブ・ディラン
love	恋愛	愛する女と一緒に日を送るよりは、愛する女のために死ぬ方がたやすい。	バイロン
love	恋愛	男がもっとも情を込めて愛している女は 必ずしも一番愛したいと思っている女ではない。	アンリ・ド・レニエ
love	恋愛	恋に肩をたたかれた時には、 常日頃は詩的な調べに耳をかさないような男でさえ詩人になるのだ。	プラトン
love	恋愛	恋をした後のもっとも大きな幸福は、自分の愛を告白することである。	ジード
love	恋愛	性本能なしにはいかなる恋愛も存在しない。 恋愛はあたかも帆船が風を利用するように、この粗野な力を利用する。	オルテガ・イ・ガセー
love	恋愛	女が男の友達になる順序は決まっている。 まずはじめが親友、それから恋人、そして最後にやっとただの友だちになる。	チェーホフ
love	恋愛	女というものは幸福な人間を愛することが出来るかどうか私には分からない。 愛する男に少しの憐れみも感じなかったような女は、 多分恋とはどういうものか知らない女であろう。	ルノルマン
love	恋愛	もしクレオパトラの鼻がもっと低かったなら、 世界史の表情は変わっていただろう。 人間のむなしさを知ろうとするなら、 恋愛の原因と結果とをよく眺めるがよい。	ブレーズ・パスカル
love	恋愛	恋の灯は時として友情の灰を残す。	アンリ・ド・レニエ
love	恋愛	恋愛の真の本質は自由である。	シェリー
love	恋愛	人が恋をしはじめた時は、生きはじめたばかりのときである。	スキュデリ
love	恋愛	嫉妬は常に恋と共に生まれる。 しかし必ずしも恋と共には滅びない。	ラ・ロシュフーコー
love	恋愛	恋をすることは苦しむことだ。 苦しみたくないなら、恋をしてはいけない。 でもそうすると、恋をしていないことでまた苦しむことになる。	ウディ・アレン
love	恋愛	恋愛においては、 恋したふりをする人のほうが本当に恋している人よりもずっとうまく成功する。	ランクロ
love	恋愛	恋は気がつかないうちにおとずれてくる。 われわれはただ、それが去っていくのをみるだけである。	ドブソン
love	恋愛	少しのきまじめさは恋愛においては結構だ。 しかしあまり真面目すぎては困る。それは重荷であり、快楽でなくなる。	ロマン・ロラン
love	恋愛	男は清らかな美にひかれるものだ。 あなたの巻毛を乱雑にしておきたもうな。	オヴィティウス
love	恋愛	恋は、できの悪い学者よりも数倍勝る人生の教師である。	アレクサンドリクス
love	恋愛	男は自分が幸福にしてやれる女しか愛さない。	アシャール
love	恋愛	恋と噂話はいちばんお茶を美味しくさせる。	フィールディング
love	恋愛	友人同士は未来を語り合わなくても未来に再会することを確信している。 恋人同士は絶えず未来を語り合うが、未来は彼らの恋愛には無い。	ボナール
love	恋愛	嫉妬は恋の姉妹である。 悪魔が天使の兄弟であるように。	ブーフレール
love	恋愛	我々の最も大きな誤りは彼女達が我々を愛していると信じていることではなく、 むしろ我々が彼女達を愛していると思いこんでいることである。	サシャ・ギトリ
love	恋愛	男というものは自分の愛している女を憎み、どうでもよい女を愛するものだ。	シュラッツラー
love	恋愛	男にとって愛は生活の一部だが、女にとって愛はその全部である。	バイロン
love	恋愛	私の愛人が他の男によって幸せになるのを見るくらいなら、 私はその女が不幸になるのを見たほうがマシだ。	ボワンスロ
love	恋愛	恋愛は人情の永久的な音楽であり、青年には希望を、老年には後光を与える。	スマイルズ
love	恋愛	恋というものはなんと恐ろしい情熱だろうか。 それなのに世間の嘘つきどもは、恋をあたかも幸福の源泉のように言っている。	スタンダール
love	恋愛	恋のチャンスは、 熟れている時にもがなければならない果物のようだ。 一度地から落ちたら二度とチャンスはないだろう。	ヴァレーヌ
love	恋愛	この社会に存在している恋愛は、 二つの気まぐれの交換と、二つの表皮の触れあいにすぎない。	シャンテフォール
love	恋愛	友情は静かな月のように、太陽の現れない前の大空に輝く。 だが、恋の光を受けるとすぐに色褪せてしまう。	リュナール侯爵
love	恋愛	恋愛というものは、振幅が大きくて、情熱の波に弄ばれます。 友情は静かで安定した流れを辿ります。	モーロア
love	恋愛	恋はうねぼれと希望の闘争だ。	スタンダール
love	恋愛	私がお前を愛するごとく、 お前も私を愛するならば、我々の恋を切り裂くナイフがあろうか。	キプリング
love	恋愛	愛とは、この女が他の女とは違うという幻想である。	Ｈ・Ｌ・メンケン
love	恋愛	ロマンを求める人間にとって、 恋はその人生の一番大切な位置を占め、 全てに優先される。	イネッサ・アルマンド
love	恋愛	恋とは巨大な矛盾であります。 それなくしては生きられず、しかもそれによって傷つく。	亀井勝一郎
love	恋愛	少女の恋は詩なり。年増の恋は哲学なり。	長谷川如是閑
love	恋愛	キスをするときに、目を閉じない女を信用するな。	Ｈ・Ｊ・ブラウン
love	恋愛	恋というのは一つの芝居なんだから、筋を考えなきゃだめだよ。	谷崎潤一郎
love	恋愛	恋ははしかと同じで、誰でも一度はかかる。	ジェローム
love	恋愛	恋愛は恋愛によって始まる。 従っていかに強い友情からも弱い恋にしか移行できない。	ラ・ブリュイエール
love	恋愛	若者よ恋をしろ、 身分やお金はないけれど、 恋すりゃ希望が湧いてくる。	関川逍市
love	恋愛	友情と恋愛とは人生の幸福を生み出す。 ちょうど二つの唇が、魂を有頂天にするキスを生みだすように。	ヘッベル
love	恋愛	恋というものは心から心に至るもっとも短い道である。直線である。	モーリス・ブデル
love	恋愛	恋の苦しみは、あらゆるほかの悦びよりずっと愉しい。	ドライデン
love	恋愛	初恋は、男の一生を左右する。	モロア
love	恋愛	恋愛の市場株価に、安定株は無い。	A・プレヴォ
love	恋愛	人生はチャンスだ。結婚もチャンスだ。恋愛もチャンスだと、 したり顔して教える苦労人が多いけれども、私はそうではないと思う。 私は別段、例の唯物論的弁証法に媚びるわけではないが、 少なくとも恋愛は、チャンスではないと思う。私はそれを意思だと思う。	大宰治
love	恋愛	ロマンチックな恋だけが恋ではありません。 本物の恋とは、オートミールをかき混ぜる行為のように平凡で当たり前なのです	ロバート・ジョンソン
love	恋愛	恋愛は常に不意打ちの形をとる。	立原正秋
love	恋愛	恋の悲しみを知らぬものに恋の味は話せない。	伊藤左千夫
love	恋愛	初恋とは少しばかりの愚かさとありあまる好奇心のことだ。	バーナード・ショー
love	恋愛	恋する男たちは泥棒と同様、はじめは用心するが、 次第に用心を忘れ、恋にとりつかれてしまう。	デュクロ
love	恋愛	友情が恋愛になるときには、二つの川のように混ざりあり、 有名なほうが他方の名を吸収する。	スキュデリー嬢
love	恋愛	分別を忘れないような恋は、そもそも恋ではない。	トーマス・ハーディ
love	恋愛	全ての場合を通じて、恋愛は忍耐である。	萩原朔太郎
love	恋愛	あの女が落とした扇子を拾え。 どうしたらよいか分からなくても構わないから。	エリュアール
love	恋愛	恋愛においては疑うよりもだますほうが先に立つ。	ラ＝ロシュフーコー
love	恋愛	恋は多く人生の苦痛を包むオブラートなり。	国木田独歩
love	恋愛	経験が役に立たないのは、特に恋愛の場合にはなはだしい。	レオトー
love	恋愛	情熱的に恋したことのない男には、 人生の半分――それも最も美しい半分が隠されている。	スタンダール
